xpath,versions,line_number
/IRS990/BooksInCareOfDetail/BusinessName/BusinessNameLine1,2013v3.0;2013v3.1;2013v4.0,[BusinessName] Part VI Section C Line 20
/IRS990/BooksInCareOfDetail/BusinessName/BusinessNameLine1Txt,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[BusinessName] Part VI Section C Line 20
/IRS990/BooksInCareOfDetail/BusinessName/BusinessNameLine2,2013v3.0;2013v3.1;2013v4.0,[BusinessName] Part VI Section C Line 20
/IRS990/BooksInCareOfDetail/BusinessName/BusinessNameLine2Txt,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[BusinessName] Part VI Section C Line 20
/IRS990/BooksInCareOfDetail/ForeignAddress/AddressLine1,2013v3.0;2013v3.1;2013v4.0,[ForeignAddress] Part VI Section C Line 20
/IRS990/BooksInCareOfDetail/ForeignAddress/AddressLine1Txt,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ForeignAddress] Part VI Section C Line 20
/IRS990/BooksInCareOfDetail/ForeignAddress/AddressLine2,2013v3.0;2013v3.1;2013v4.0,[ForeignAddress] Part VI Section C Line 20
/IRS990/BooksInCareOfDetail/ForeignAddress/AddressLine2Txt,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ForeignAddress] Part VI Section C Line 20
/IRS990/BooksInCareOfDetail/ForeignAddress/City,2013v3.0;2013v3.1;2013v4.0,[ForeignAddress] Part VI Section C Line 20
/IRS990/BooksInCareOfDetail/ForeignAddress/CityNm,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ForeignAddress] Part VI Section C Line 20
/IRS990/BooksInCareOfDetail/ForeignAddress/Country,2013v3.0;2013v3.1;2013v4.0,[ForeignAddress] Part VI Section C Line 20
/IRS990/BooksInCareOfDetail/ForeignAddress/CountryCd,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ForeignAddress] Part VI Section C Line 20
/IRS990/BooksInCareOfDetail/ForeignAddress/ForeignPostalCd,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ForeignAddress] Part VI Section C Line 20
/IRS990/BooksInCareOfDetail/ForeignAddress/PostalCode,2013v3.0;2013v3.1;2013v4.0,[ForeignAddress] Part VI Section C Line 20
/IRS990/BooksInCareOfDetail/ForeignAddress/ProvinceOrState,2013v3.0;2013v3.1;2013v4.0,[ForeignAddress] Part VI Section C Line 20
/IRS990/BooksInCareOfDetail/ForeignAddress/ProvinceOrStateNm,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ForeignAddress] Part VI Section C Line 20
/IRS990/BooksInCareOfDetail/PersonNm,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[PersonNm] Part VI Section C Line 20
/IRS990/BooksInCareOfDetail/PhoneNum,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[PhoneNum] Part VI Section C Line 20
/IRS990/BooksInCareOfDetail/USAddress/AddressLine1,2013v3.0;2013v3.1;2013v4.0,[USAddress] Part VI Section C Line 20
/IRS990/BooksInCareOfDetail/USAddress/AddressLine1Txt,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[USAddress] Part VI Section C Line 20
/IRS990/BooksInCareOfDetail/USAddress/AddressLine2,2013v3.0;2013v3.1;2013v4.0,[USAddress] Part VI Section C Line 20
/IRS990/BooksInCareOfDetail/USAddress/AddressLine2Txt,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[USAddress] Part VI Section C Line 20
/IRS990/BooksInCareOfDetail/USAddress/City,2013v3.0;2013v3.1;2013v4.0,[USAddress] Part VI Section C Line 20
/IRS990/BooksInCareOfDetail/USAddress/CityNm,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[USAddress] Part VI Section C Line 20
/IRS990/BooksInCareOfDetail/USAddress/State,2013v3.0;2013v3.1;2013v4.0,[USAddress] Part VI Section C Line 20
/IRS990/BooksInCareOfDetail/USAddress/StateAbbreviationCd,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[USAddress] Part VI Section C Line 20
/IRS990/BooksInCareOfDetail/USAddress/ZIPCd,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[USAddress] Part VI Section C Line 20
/IRS990/BooksInCareOfDetail/USAddress/ZIPCode,2013v3.0;2013v3.1;2013v4.0,[USAddress] Part VI Section C Line 20
/IRS990/BsnssRltnshpThruFamilyMember,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[BsnssRltnshpThruFamilyMember] Part IV Line 28b
/IRS990/BsnssRltnshpWithOrganization,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[BsnssRltnshpWithOrganization] Part IV Line 28a
/IRS990/BusinessRlnWithFamMemInd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[BusinessRlnWithFamMemInd] Part IV Line 28b
/IRS990/BusinessRlnWithOfficerEntInd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[BusinessRlnWithOfficerEntInd] Part IV Line 28c
/IRS990/BusinessRlnWithOrgMemInd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[BusinessRlnWithOrgMemInd] Part IV Line 28a
/IRS990/CYBenefitsPaidToMembersAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CYBenefitsPaidToMembersAmt] Part I Line 14
/IRS990/CYContributionsGrantsAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CYContributionsGrantsAmt] Part I Line 8
/IRS990/CYGrantsAndSimilarPaidAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CYGrantsAndSimilarPaidAmt] Part I Line 13
/IRS990/CYInvestmentIncomeAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CYInvestmentIncomeAmt] Part I Line 10
/IRS990/CYOtherExpensesAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CYOtherExpensesAmt] Part I Line 17
/IRS990/CYOtherRevenueAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CYOtherRevenueAmt] Part I Line 11
/IRS990/CYProgramServiceRevenueAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CYProgramServiceRevenueAmt] Part I Line 9
/IRS990/CYRevenuesLessExpensesAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CYRevenuesLessExpensesAmt] Part I Line 19
/IRS990/CYSalariesCompEmpBnftPaidAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CYSalariesCompEmpBnftPaidAmt] Part I Line 15
/IRS990/CYTotalExpensesAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CYTotalExpensesAmt] Part I Line 18
/IRS990/CYTotalFundraisingExpenseAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CYTotalFundraisingExpenseAmt] Part I Line 16b
/IRS990/CYTotalProfFndrsngExpnsAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CYTotalProfFndrsngExpnsAmt] Part I Line 16a
/IRS990/CYTotalRevenueAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CYTotalRevenueAmt] Part I Line 12
/IRS990/CapStckTrstPrinCurrentFunds/BOY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CapStckTrstPrinCurrentFunds] Part X Line 30; [BOY] Part X Column (A)
/IRS990/CapStckTrstPrinCurrentFunds/EOY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CapStckTrstPrinCurrentFunds] Part X Line 30; [EOY] Part X Column (B)
/IRS990/CapStkTrPrinCurrentFundsGrp/BOYAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CapStkTrPrinCurrentFundsGrp] Part X Line 30; [BOYAmt] Part X Column (A)
/IRS990/CapStkTrPrinCurrentFundsGrp/EOYAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CapStkTrPrinCurrentFundsGrp] Part X Line 30; [EOYAmt] Part X Column (B)
/IRS990/CashNonInterestBearing/BOY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CashNonInterestBearing] Part X Line 1; [BOY] Part X Column (A)
/IRS990/CashNonInterestBearing/EOY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CashNonInterestBearing] Part X Line 1; [EOY] Part X Column (B)
/IRS990/CashNonInterestBearingGrp/BOYAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CashNonInterestBearingGrp] Part X Line 1; [BOYAmt] Part X Column (A)
/IRS990/CashNonInterestBearingGrp/EOYAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CashNonInterestBearingGrp] Part X Line 1; [EOYAmt] Part X Column (B)
/IRS990/ChangeToOrgDocumentsInd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ChangeToOrgDocumentsInd] Part VI Section A Line 4
/IRS990/ChangesToOrganizingDocs,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ChangesToOrganizingDocs] Part VI Section A Line 4
/IRS990/CntrbtnsRprtdFundraisingEvents,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CntrbtnsRprtdFundraisingEvents] Part VIII Line 8a
/IRS990/CntrctRcvdGreaterThan100KCnt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CntrctRcvdGreaterThan100KCnt] Part VII Section B Line 2
/IRS990/CollectionsOfArt,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CollectionsOfArt] Part IV Line 8
/IRS990/CollectionsOfArtInd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CollectionsOfArtInd] Part IV Line 8
/IRS990/CompCurrentOfcrDirectorsGrp/FundraisingAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CompCurrentOfcrDirectorsGrp] Part IX Line 5; [FundraisingAmt] col (D)
/IRS990/CompCurrentOfcrDirectorsGrp/ManagementAndGeneralAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CompCurrentOfcrDirectorsGrp] Part IX Line 5; [ManagementAndGeneralAmt] col (C)
/IRS990/CompCurrentOfcrDirectorsGrp/ProgramServicesAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CompCurrentOfcrDirectorsGrp] Part IX Line 5; [ProgramServicesAmt] col (B)
/IRS990/CompCurrentOfcrDirectorsGrp/TotalAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CompCurrentOfcrDirectorsGrp] Part IX Line 5; [TotalAmt] col (A)
/IRS990/CompCurrentOfficersDirectors/Fundraising,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CompCurrentOfficersDirectors] Part IX Line 5; [Fundraising] col (D)
/IRS990/CompCurrentOfficersDirectors/ManagementAndGeneral,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CompCurrentOfficersDirectors] Part IX Line 5; [ManagementAndGeneral] col (C)
/IRS990/CompCurrentOfficersDirectors/ProgramServices,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CompCurrentOfficersDirectors] Part IX Line 5; [ProgramServices] col (B)
/IRS990/CompCurrentOfficersDirectors/Total,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CompCurrentOfficersDirectors] Part IX Line 5; [Total] col (A)
/IRS990/CompDisqualPersons/Fundraising,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CompDisqualPersons] Part IX Line 6; [Fundraising] col (D)
/IRS990/CompDisqualPersons/ManagementAndGeneral,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CompDisqualPersons] Part IX Line 6; [ManagementAndGeneral] col (C)
/IRS990/CompDisqualPersons/ProgramServices,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CompDisqualPersons] Part IX Line 6; [ProgramServices] col (B)
/IRS990/CompDisqualPersons/Total,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CompDisqualPersons] Part IX Line 6; [Total] col (A)
/IRS990/CompDisqualPersonsGrp/FundraisingAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CompDisqualPersonsGrp] Part IX Line 6; [FundraisingAmt] col (D)
/IRS990/CompDisqualPersonsGrp/ManagementAndGeneralAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CompDisqualPersonsGrp] Part IX Line 6; [ManagementAndGeneralAmt] col (C)
/IRS990/CompDisqualPersonsGrp/ProgramServicesAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CompDisqualPersonsGrp] Part IX Line 6; [ProgramServicesAmt] col (B)
/IRS990/CompDisqualPersonsGrp/TotalAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CompDisqualPersonsGrp] Part IX Line 6; [TotalAmt] col (A)
/IRS990/CompensationFromOtherSources,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CompensationFromOtherSources] Part VII Section A Line 5
/IRS990/CompensationFromOtherSrcsInd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CompensationFromOtherSrcsInd] Part VII Section A Line 5
/IRS990/CompensationProcessCEO,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CompensationProcessCEO] Part VI Section B Line 15a
/IRS990/CompensationProcessCEOInd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CompensationProcessCEOInd] Part VI Section B Line 15a
/IRS990/CompensationProcessOther,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CompensationProcessOther] Part VI Section B Line 15b
/IRS990/CompensationProcessOtherInd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CompensationProcessOtherInd] Part VI Section B Line 15b
/IRS990/ComplianceWithBackupWitholding,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ComplianceWithBackupWitholding] Part V Line 1c
/IRS990/ConferencesMeetings/Fundraising,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ConferencesMeetings] Part IX Line 19; [Fundraising] col (D)
/IRS990/ConferencesMeetings/ManagementAndGeneral,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ConferencesMeetings] Part IX Line 19; [ManagementAndGeneral] col (C)
/IRS990/ConferencesMeetings/ProgramServices,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ConferencesMeetings] Part IX Line 19; [ProgramServices] col (B)
/IRS990/ConferencesMeetings/Total,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ConferencesMeetings] Part IX Line 19; [Total] col (A)
/IRS990/ConferencesMeetingsGrp/FundraisingAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ConferencesMeetingsGrp] Part IX Line 19; [FundraisingAmt] col (D)
/IRS990/ConferencesMeetingsGrp/ManagementAndGeneralAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ConferencesMeetingsGrp] Part IX Line 19; [ManagementAndGeneralAmt] col (C)
/IRS990/ConferencesMeetingsGrp/ProgramServicesAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ConferencesMeetingsGrp] Part IX Line 19; [ProgramServicesAmt] col (B)
/IRS990/ConferencesMeetingsGrp/TotalAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ConferencesMeetingsGrp] Part IX Line 19; [TotalAmt] col (A)
/IRS990/ConflictOfInterestPolicy,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ConflictOfInterestPolicy] Part VI Section B Line 12a
/IRS990/ConflictOfInterestPolicyInd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ConflictOfInterestPolicyInd] Part VI Section B Line 12a
/IRS990/ConservationEasements,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ConservationEasements] Part IV Line 7
/IRS990/ConservationEasementsInd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ConservationEasementsInd] Part IV Line 7
/IRS990/ConsolidatedAuditFinancialStmt,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,[ConsolidatedAuditFinancialStmt] Part IV Line 12A
/IRS990/ConsolidatedAuditFinancialStmt,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ConsolidatedAuditFinancialStmt] Part IV Line 12b
/IRS990/ConsolidatedAuditFinclStmtInd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ConsolidatedAuditFinclStmtInd] Part IV Line 12b
/IRS990/ContractTerminationInd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ContractTerminationInd] Part I Line 2
/IRS990/ContractorCompensation/AddressOfContractor,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ContractorCompensation] Part VII Section B
/IRS990/ContractorCompensation/AddressOfContractor/AddressForeign/AddressLine1,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ContractorCompensation] Part VII Section B; [AddressForeign] Part VII Section B Line 1(A)
/IRS990/ContractorCompensation/AddressOfContractor/AddressForeign/AddressLine2,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ContractorCompensation] Part VII Section B; [AddressForeign] Part VII Section B Line 1(A)
/IRS990/ContractorCompensation/AddressOfContractor/AddressForeign/City,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ContractorCompensation] Part VII Section B; [AddressForeign] Part VII Section B Line 1(A)
/IRS990/ContractorCompensation/AddressOfContractor/AddressForeign/Country,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ContractorCompensation] Part VII Section B; [AddressForeign] Part VII Section B Line 1(A)
/IRS990/ContractorCompensation/AddressOfContractor/AddressForeign/PostalCode,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ContractorCompensation] Part VII Section B; [AddressForeign] Part VII Section B Line 1(A)
